Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
53,21,30,0,0,1.5,79.32,-9,0
146,17,0,126,2,0.5,50.61,18,11.91632272
117,2,30,0,0,0.7,100,0,0
159,2,30,0,0,1.8,85.5,12,0
104,8,0,102,805,4.6,26.27,12,46.26090199
59,12,30,278,30,1.8,59.2,1,28.06020699
171,23,0,0,0,3.1,50.68,17,0
120,5,30,29,73,0.5,96.82,7,3.284423026
121,17,0,120,8,1,64.26,13,11.54163976
167,5,30,45,407,2.3,86.88,14,10.22784477
121,12,0,491,146,0.3,26.39,21,58.54756042
33,22,30,0,0,2.1,76.58,1,0
101,20,0,0,0,1.1,48.76,4,0
94,7,0,58,672,3.2,35.85,9,21.48903828
73,9,30,63,965,1.9,25.44,17,57.23650992
123,0,0,0,0,0.3,99.92,8,0
162,2,30,0,0,0.6,100,10,0
75,3,30,0,0,1.3,100,1,0
196,5,0,12,69,3.2,75.72,13,1.313682575
108,18,0,45,30,2.2,76.61,3,4.598394385
4,21,0,0,0,1.5,76.9,2,0
161,13,30,464,395,3.4,66.71,17,77.12854287
79,2,0,0,0,1.7,54.93,2,0
85,19,0,0,0,1.2,72.23,8,0
131,15,0,211,13,4.5,38.23,19,20.73605018
104,4,30,0,0,3.4,76.36,3,0
79,4,0,0,0,1.5,45.96,3,0
162,16,30,69,861,1.5,44.74,20,48.79017
81,5,30,0,0,5.5,80.02,3,0
104,16,0,31,0,2,19.9,12,2.908900531
40,14,0,79,905,2.5,45.5,10,50.95379712
132,12,30,455,370,2.9,67.58,13,74.78607229
9,19,0,0,0,1.4,81.49,-1,0
207,4,0,0,0,2,69.78,14,0
72,18,0,0,0,1.5,50.59,8,0
126,21,30,0,0,1.6,100,6,0
55,15,30,37,0,5.3,74.15,-1,3.472409628
204,4,0,0,0,1.6,61.39,15,0
46,8,0,49,0,3.2,76.29,-3,4.59869761
23,1,0,0,0,2.4,70.68,-4,0
45,14,0,47,0,5.1,65.38,3,4.410704819
17,1,0,0,0,4.3,46.78,-2,0
116,1,30,0,0,1.4,96.22,0,0
94,5,30,0,0,1.7,50.4,1,0
120,16,30,183,51,0.4,63.05,13,19.23606627
195,10,30,352,27,2.4,37.22,25,35.37092911
182,22,0,0,0,1,99.07,17,0
155,9,30,293,22,2.7,82.85,16,29.18155778
54,16,0,68,795,0.5,63.41,3,29.9364859
147,19,0,0,0,2,93.35,11,0
195,16,0,15,0,1.7,47.2,23,1.407362338
206,14,0,425,290,1.6,47.47,26,63.14157456
189,23,30,0,0,1.2,100,13,0
18,12,0,123,714,3,47.29,8,45.04302072
50,18,30,0,0,1.6,77.45,-1,0
126,4,0,0,0,0.2,100,4,0
147,4,0,0,0,1.8,90.62,7,0
17,0,30,0,0,4.1,43.61,-2,0
186,3,0,0,0,2.4,100,14,0
71,3,0,0,0,1.6,100,1,0
132,8,0,266,104,2.4,63.97,13,30.5900371
48,18,30,0,0,1,62.85,0,0
188,2,30,0,0,1.7,98.79,12,0
65,23,30,0,0,1.9,72.47,-2,0
37,16,30,51,350,2.1,61.4,7,10.04095039
167,9,30,105,905,0.3,34.65,25,78.81055823
26,8,0,27,647,2.4,48.21,7,10.13479105
105,23,0,0,0,2.1,99.06,0,0
201,13,30,129,877,1.6,49.09,24,86.03580517
121,13,30,226,15,1.1,34.71,18,22.51903506
108,5,0,0,0,4,86.92,-4,0
92,16,30,90,767,3.2,31.4,6,34.81526671
103,0,30,0,0,3.4,48.87,4,0
84,6,30,38,175,3.4,55.29,0,5.25548114
135,11,30,109,1,3.1,56.84,12,10.41574061
77,3,0,0,0,3.7,100,3,0
21,13,30,65,1029,2.6,28.77,0,51.42863687
192,20,0,0,0,1,64.35,20,0
116,11,0,186,13,3.9,64.61,9,18.58004183
25,14,0,63,955,1.8,41.44,14,46.07221818
208,7,30,68,833,1.8,33.35,20,42.69139875
141,21,30,0,0,1.5,100,6,0
107,2,30,0,0,1.3,73.84,-1,0
1,2,0,0,0,1.6,90.85,-11,0
188,21,30,0,0,0.6,100,11,0
174,21,30,0,0,2.5,76.91,16,0
3,7,30,0,0,2.1,59.16,-9,0
157,8,0,87,864,2.1,47,18,57.04822215
33,1,30,0,0,3.3,65.21,0,0
33,2,30,0,0,3.1,66.35,0,0
205,0,30,0,0,3.2,71.73,14,0
194,8,0,98,777,3.3,58.75,19,51.13641335
144,9,0,99,913,1.1,49.18,12,72.91018428
137,10,0,123,4,4,60.21,12,11.91710863
128,15,0,61,0,5.7,83.46,5,5.724405958
168,17,0,154,433,2.7,42.77,24,32.36897795
80,9,0,229,357,2.7,28.28,15,39.31577848
204,11,0,481,156,0.3,32.5,26,58.45052147
139,9,30,281,20,0.9,50.97,11,27.86945012
58,22,0,0,0,1.8,80.59,-8,0
9,2,0,0,0,3.8,70.45,-1,0
172,9,0,112,886,1.7,32.74,24,72.61909836
170,4,0,0,0,1.6,73.18,12,0
80,19,0,0,0,1.8,61.35,9,0
33,2,0,0,0,3.2,66.35,0,0
57,22,0,0,0,1.7,78.44,-10,0
187,2,30,0,0,2.9,99.95,12,0
178,8,30,82,876,1.1,35.84,27,63.04706041
118,11,0,94,1002,2.7,22.42,20,91.7630505
82,14,30,79,965,5.4,29.69,12,65.4971797
98,11,30,293,20,4.2,37.21,9,29.08996449
20,6,30,0,0,1.2,80.08,-6,0
25,19,0,0,0,2,59.62,2,0
61,11,30,119,1,1.8,56.3,0,11.2617453
48,19,0,0,0,1.3,65.54,0,0
135,20,0,0,0,2.2,82.64,6,0
152,7,0,70,805,4.1,42.93,19,39.03256505
125,23,0,0,0,0.9,100,6,0
44,23,0,0,0,3.4,55.27,5,0
193,12,0,176,13,2,34.55,27,17.63816571
137,6,30,16,0,2.3,95.59,5,1.50148353
31,4,30,0,0,2.3,84.97,-6,0
94,16,30,72,791,2.3,20.42,15,34.43649332
134,16,30,197,51,4.5,41.31,14,20.83102329
88,16,30,81,636,2,23.4,16,28.7124009
50,11,0,92,921,1.9,42.29,9,60.24437807
178,10,0,228,15,1.8,32.3,29,22.70394817
108,0,30,0,0,6,86.3,0,0
117,15,30,89,892,2.7,35.49,15,59.11441633
7,10,30,60,943,2.6,54.02,7,41.75909275
109,5,0,0,0,0.4,86.56,-3,0
166,21,30,0,0,1.6,95.04,14,0
192,12,0,106,946,1.9,26.57,30,94.56747174
43,14,0,77,979,1.9,33.88,13,55.45617155
112,16,30,140,8,1.6,39.36,14,13.51201511
41,23,30,0,0,1.7,64.91,-3,0
188,17,30,57,0,2,92.72,13,5.348564769
84,6,0,0,0,2.9,64.07,-1,0
3,21,30,0,0,1.7,67.61,-5,0
142,21,0,0,0,0.7,95.54,5,0
76,3,30,0,0,1.6,79,4,0
71,9,0,208,53,3.7,70.74,7,22.0525546
149,21,0,0,0,2.8,83.62,11,0
28,18,30,0,0,3,78.99,0,0
155,14,0,403,355,3.9,59.04,20,66.52352025
8,14,30,69,848,1.2,65.56,3,33.59643245
104,22,30,0,0,4.5,71.53,0,0
102,0,30,0,0,1.5,57.75,0,0
69,12,0,119,956,1.4,22.27,15,76.3795792
75,3,0,0,0,1.1,100,2,0
66,3,30,0,0,1.6,68.97,-2,0
46,16,30,77,102,3.1,71.9,-5,9.103744334
202,6,0,39,599,3.8,72.56,16,14.82535733
162,10,0,451,155,1.8,61.6,18,54.98397727
5,8,0,31,266,3,79.24,2,5.255365626
179,14,0,401,384,3.8,44,26,69.05230145
4,4,0,0,0,2,70.64,-5,0
46,13,30,278,100,4.1,64.23,-3,31.62777744
98,19,30,0,0,1.5,63.39,1,0
36,19,30,0,0,4,70.82,3,0
88,6,0,15,0,1.6,56.1,5,1.407640809
140,4,30,0,0,2,100,1,0
176,1,0,0,0,2.1,91.36,14,0
151,14,30,113,881,1.2,36.9,24,77.12260834
32,18,0,0,0,1.6,71.04,0,0
0,12,0,190,37,2.6,59.19,-3,19.42715113
70,1,30,0,0,1.7,62.95,2,0
22,16,0,49,628,1.8,77.77,0,15.48489979
97,9,0,101,901,2.9,25.41,13,61.4615776
56,3,0,0,0,2.3,74.16,-11,0
157,23,0,0,0,1.1,98.91,10,0
70,19,0,0,0,1.4,72.7,5,0
74,3,30,0,0,3.2,53.38,6,0
190,18,0,54,608,1,56.37,21,19.89115835
59,4,30,0,0,1.1,84.11,-8,0
48,3,30,0,0,1.5,55.95,-6,0
173,14,30,306,595,0.9,22.12,31,74.48982847
67,9,0,87,906,2.4,39.09,7,47.85873552
86,12,0,96,991,3,22.61,21,83.59916079
27,6,30,0,0,2.6,75.03,0,0
14,11,30,65,1008,1.9,33.02,7,51.2369992
205,9,30,79,944,3.3,27.51,28,76.18102719
78,4,0,0,0,1.5,81.8,0,0
132,0,30,0,0,2.8,85.76,7,0
25,13,30,66,973,2.3,37.73,14,50.48238978
41,15,30,57,893,1.4,47.16,5,33.78337943
5,18,0,0,0,2.5,87.11,1,0
170,8,0,118,773,1.5,33.87,23,54.69948288
159,16,0,192,13,2.3,42.11,25,18.76441863
123,12,30,72,0,3,53.3,16,6.755859036
61,12,30,103,0,1.2,53.35,0,9.666331383
75,18,30,0,0,2.9,78.17,6,0
81,9,0,111,811,6.1,38.32,12,51.42185455
99,13,0,438,139,2.7,20.43,15,51.889321
121,18,30,8,0,1.7,82.25,11,0.750692259
202,1,0,0,0,1.6,93.32,12,0
85,18,30,0,0,1.1,75.01,8,0
146,11,0,495,142,0.5,38.63,20,58.82968575
23,16,30,39,120,5.4,70.98,1,4.880035999
57,15,30,179,88,1.9,65.88,-3,20.27180987
48,15,0,195,78,2.7,49.09,6,21.48974684
160,13,0,435,47,1.1,55.5,22,44.94226469
19,15,0,14,0,2.2,40.26,1,1.313855846
159,15,0,360,296,2.7,35.39,26,54.60385794
51,21,0,0,0,3.2,78.42,-9,0
201,15,30,120,795,1.4,56.33,22,61.92462359
131,1,0,0,0,3.5,80.89,1,0
102,19,30,0,0,4.9,44.18,7,0
81,23,30,0,0,1.2,93.74,3,0
144,22,0,0,0,0.7,97.7,6,0
49,16,0,92,473,1,62.84,7,21.67719197
2,9,30,53,0,2,67.63,-1,4.97399217
38,19,30,0,0,0.7,75.34,2,0
207,20,0,0,0,2,47.86,20,0
64,23,30,0,0,1.8,68.93,-2,0
88,17,0,95,281,1.2,37.92,14,15.76401763
139,16,30,88,0,2.3,64.52,10,8.25770561
18,19,0,0,0,1.1,81.92,0,0
58,17,30,23,50,1.6,76.97,-6,2.44020571
79,15,0,77,936,0.6,18.7,17,56.95501888
170,0,30,0,0,2.6,63.4,15,0
143,13,0,120,4,1,69.48,10,11.63585791
189,9,0,96,879,0.9,45.68,22,69.52446375
97,21,30,0,0,1.6,79.91,1,0
185,19,0,26,15,2.3,94.59,17,2.533419291
79,5,0,0,0,1.4,44.53,4,0
126,10,0,159,10,1.2,65.4,11,15.67070091
121,1,0,0,0,2.8,88.4,6,0
73,16,0,57,862,2,28.76,19,36.87451458
79,16,30,60,775,0.3,26.21,14,29.08836586
180,1,0,0,0,1.7,86.73,15,0
179,8,0,96,794,2.8,60.12,23,53.29212054
100,5,0,0,0,1.7,54.36,1,0
40,13,0,207,534,2,41.9,11,48.13814111
179,4,0,0,0,1.5,95.43,15,0
148,16,0,26,0,4.4,65.35,13,2.43969621
111,3,30,0,0,2.3,83.28,1,0
72,16,0,80,701,0.7,30.21,15,32.93517481
33,13,0,72,958,4.3,45.35,10,55.55183774
155,10,30,431,350,3.2,81.69,17,70.09126706
176,12,30,506,409,4.4,46.38,25,84.25223963
97,10,30,115,957,4.6,19.84,16,81.07030843
103,7,30,65,835,2.5,25.42,14,36.78270779
122,5,30,5,0,1.9,69.01,9,0.469192976
182,13,30,166,15,3.4,55.49,24,16.88816241
99,4,30,0,0,2.9,71.13,-1,0
45,17,0,10,0,4.7,75.92,-1,0.938489089
166,17,30,143,102,0.4,49.04,22,16.79470852
118,18,30,19,266,0.9,56.01,13,3.284206437
106,12,30,310,21,3.1,89.23,4,30.78075066
11,14,30,143,46,1.8,69.22,2,15.01533036
168,0,30,0,0,2.4,75.43,13,0
107,1,30,0,0,1.3,70.52,-1,0
25,3,30,0,0,2.3,66.14,0,0
146,12,30,217,16,0.3,36.39,20,21.86174925
152,6,30,63,735,4.3,45.74,17,29.18123702
31,11,0,240,98,4.7,47.3,-1,27.21618357
141,0,30,0,0,2.4,100,3,0
79,18,30,0,0,0.4,56.14,8,0
77,18,0,2,0,0.9,85.75,2,0.18769163
165,18,30,53,0,1.7,86.72,16,4.973062902
66,21,30,0,0,2.4,73.75,0,0
75,15,0,80,894,5,34.47,17,53.76478718
35,14,0,48,0,4.6,45.84,10,4.50420306
38,10,30,59,973,5.4,43.44,12,51.51569005
5,13,0,113,673,3.2,61.57,9,38.94301698
124,16,30,62,0,2.2,87.71,8,5.818056843
23,18,0,0,0,6.2,67.13,1,0
65,21,0,0,0,1.7,81.69,-2,0
129,7,30,213,94,2.4,68.13,1,24.30633315
42,15,0,72,884,2.6,40.3,10,41.00701536
77,17,0,37,0,1.6,74.58,4,3.472218824
39,18,30,0,0,1.8,84.25,4,0
152,5,30,41,475,4.3,55.95,13,10.60329507
55,10,0,222,413,4.4,59.25,3,41.47939425
13,16,0,36,687,0.9,64.87,-1,13.32654506
138,18,0,29,0,2,82.78,7,2.721379078
27,5,30,0,0,3.1,77.04,0,0
196,10,30,415,365,0.4,30.14,27,69.33300245
20,19,0,0,0,1.9,68.36,-7,0
154,20,0,0,0,1.7,69.44,15,0
59,1,0,0,0,1.2,81.39,-8,0
191,5,0,14,190,2.4,79.58,13,1.970523862
122,12,0,457,381,2.5,33.42,20,75.6247635
25,18,30,0,0,1.9,57.1,3,0
44,19,30,0,0,2.2,61.65,5,0
164,23,30,0,0,1.2,97.86,12,0
201,23,30,0,0,1.6,95.68,13,0
149,18,30,34,476,1.6,67.36,15,9.477073094
172,23,30,0,0,4,78.04,15,0
137,1,0,0,0,1.5,100,5,0
106,1,30,0,0,2.5,94.72,-1,0
45,13,0,113,0,5.1,63,4,10.60434398
23,15,0,138,55,4.8,67.61,3,14.73363099
104,6,0,39,319,4.1,63.29,5,6.756675885
166,3,0,0,0,3.3,100,13,0
27,3,30,0,0,4,78.7,1,0
176,10,0,425,307,3.5,49.49,24,64.64413278
33,21,30,0,0,1.7,78.16,1,0
193,8,30,310,237,1.6,39.84,25,43.7210954
31,17,0,16,0,0.6,67.87,-5,1.50164855
204,9,0,173,9,2.2,26.64,26,16.88779112
7,11,0,66,955,2.5,51.6,8,45.60605848
2,21,0,0,0,0.5,82.9,-12,0
6,5,30,0,0,1,84.29,-5,0
32,10,0,60,920,5.1,53.33,4,42.69890716
106,5,30,0,0,2.2,93.83,0,0
7,23,0,0,0,2.6,91.72,-6,0
173,4,0,0,0,4,82.2,12,0
144,18,0,3,0,1.6,80.55,10,0.281512691
101,4,30,0,0,2.4,59.09,3,0
66,6,0,0,0,1.4,64.38,-1,0
29,23,30,0,0,1.3,78.27,0,0
151,10,30,164,11,0.5,33.38,25,16.4188663
118,4,30,0,0,1.7,80.21,3,0
19,17,0,0,0,1.3,58.43,-4,0
49,19,0,0,0,1.4,63.97,1,0
114,13,0,410,51,2.8,37.32,14,42.6942144
147,8,30,279,409,1.5,48.7,17,52.07584099
192,7,0,86,651,2.8,50.12,22,32.74499035
56,16,30,84,5,3.6,75.4,-7,7.977683256
40,6,0,0,0,1.5,79.34,0,0
154,15,30,241,544,2.5,24.84,25,57.04383262
67,10,0,102,966,2.4,36.67,9,63.62256749
65,10,0,95,970,4.8,37.8,8,62.21567237
86,17,30,43,489,2.5,46.76,13,11.07246742
185,4,0,0,0,2.2,77.4,17,0
79,7,30,47,796,1.5,44.34,10,24.77311683
197,11,30,495,410,2.2,21.2,29,82.65362948
145,11,30,461,349,1.1,42.23,18,74.21898639
185,12,0,364,24,0.5,40.89,27,36.40217179
202,13,0,479,378,0.7,30.34,28,77.86976917
86,13,0,98,978,3.5,22.37,21,80.97202667
86,22,0,0,0,4.2,57.58,8,0
16,14,0,159,417,4.8,34.46,4,31.15612566
50,8,0,52,678,2,55.9,4,18.5810629
149,9,0,106,904,1.9,42.72,17,73.28149876
127,21,30,0,0,3.3,100,6,0
16,8,30,34,805,6.6,53,0,17.17416158
147,5,30,54,131,2.6,78.44,9,6.850217444
65,19,0,0,0,1.5,77.38,0,0
2,13,30,101,0,5,79.17,-1,9.478739796
197,0,30,0,0,1.7,72.33,14,0
192,15,0,265,600,1.9,25.46,30,67.5481941
45,6,0,0,0,1.5,73.53,0,0
45,4,30,0,0,0.7,70.28,1,0
143,8,0,253,356,1.9,61.8,10,43.54062958
83,12,30,415,157,6,57.38,3,50.58233824
193,16,0,72,0,1,50.31,23,6.755339223
90,10,0,191,746,3.4,23.57,18,67.46327587
18,23,0,0,0,0.6,87.97,0,0
130,14,0,103,961,1.1,38.22,13,84.26335372
161,21,30,0,0,1.6,100,11,0
48,2,30,0,0,1.5,55.39,-6,0
201,5,0,0,0,2.7,85.36,13,0
75,17,0,52,589,3.5,58.87,11,16.7967393
26,4,30,0,0,2.6,53.48,2,0
137,7,30,95,0,2.7,84.91,7,8.914862498
92,21,0,0,0,1.8,61.39,-1,0
127,18,30,9,0,4.2,100,8,0.844556639
24,13,0,81,948,5.3,51.64,9,52.64345187
96,22,0,0,0,1.6,62.09,3,0
129,13,0,453,449,3.4,53.92,7,80.4214438
76,1,0,0,0,1.5,76.4,4,0
9,5,0,0,0,3.2,73.64,0,0
71,3,30,0,0,1.5,100,1,0
29,3,30,0,0,2.2,76.92,0,0
30,8,30,35,0,1,68.64,0,3.284675713
156,18,0,92,55,0.1,54.57,18,9.852077839
119,16,0,239,255,1.1,35.03,20,35.0913915
21,23,0,0,0,3.1,53.14,-6,0
187,11,0,186,14,4.4,47.48,23,18.67100702
68,5,30,0,0,2.6,58.93,-1,0
30,11,30,63,0,2.8,71.07,4,5.912156376
77,1,30,0,0,1.5,98.15,4,0
78,7,30,76,489,2.7,50.17,7,19.42501618
19,8,30,40,736,1.5,63.51,-1,16.8928036
114,19,30,0,0,1.3,89.18,6,0
134,18,0,66,0,1.3,65.01,10,6.193279208
175,6,0,77,355,2.9,51.43,20,15.29384175
38,2,30,0,0,3.9,70.31,2,0
61,0,0,0,0,2.7,75.85,-2,0
172,19,30,0,0,2.5,66.53,19,0
136,5,0,13,172,2.9,81.44,4,1.783031288
87,22,30,0,0,2.5,61.32,4,0
73,21,0,0,0,3.6,45.31,8,0
116,15,0,90,0,3.8,61.81,9,8.445473561
186,4,30,0,0,2.7,100,13,0
152,11,0,92,992,2.6,22.32,26,95.22837768
173,23,0,0,0,2.7,65.04,17,0
41,21,30,0,0,1.3,70.13,-2,0
19,0,30,0,0,0.7,93.53,-1,0
171,20,0,0,0,2.3,55.48,19,0
151,8,30,95,870,0.8,41.96,23,64.26954677
67,1,30,0,0,2.9,76.65,-2,0
54,7,0,17,376,1.4,37.69,-5,3.191003169
68,0,0,0,0,1.7,72.53,-2,0
102,16,0,84,828,4.7,23.21,16,45.60204849
180,10,30,94,944,2.2,29.19,30,88.56318782
136,18,0,68,279,1.2,76.43,11,11.72956655
169,8,30,81,929,3.2,25.83,27,66.79986163
0,3,0,0,0,1.5,72.56,-11,0
62,2,0,0,0,3.2,75.9,-9,0
137,3,30,0,0,2.3,100,4,0
70,0,30,0,0,1.8,63.33,2,0
99,11,0,200,829,1.7,20.64,15,82.85401527
40,11,30,201,554,1.7,43.45,11,48.7011603
155,6,0,94,67,0.8,100,14,10.32167821
114,13,30,241,16,2.5,39.85,14,23.92752675
34,1,30,0,0,3.8,78.75,1,0
23,18,30,0,0,6,67.15,1,0
42,12,30,146,757,4.1,30.07,11,56.11424636
139,15,30,110,0,2.4,55.26,12,10.32190511
162,21,0,0,0,1.1,81.37,12,0
43,3,0,0,0,2,60.78,0,0
65,7,0,30,490,1.4,61.79,1,7.50774769
107,12,0,429,61,2.1,71.62,5,45.32603406
173,13,30,360,601,0.7,20.91,32,85.09009026
109,21,30,0,0,1.3,80.33,0,0
46,17,0,40,45,2.6,73.33,-6,4.129578893
30,17,0,8,0,0.6,95.71,-1,0.750791271
178,23,0,0,0,2.2,91.25,16,0
39,8,30,43,807,3.7,47.45,7,23.1786425
71,13,30,349,117,3.5,49.37,9,40.3505959
158,4,30,0,0,1.6,85.48,9,0
161,8,30,314,72,1.8,61.26,18,34.06004053
77,4,30,0,0,4.1,100,1,0
42,2,30,0,0,2.3,60.5,-2,0
83,18,0,18,229,0.6,69.55,0,2.721588448
183,23,0,0,0,2.7,86.65,17,0
175,21,30,0,0,0.9,74.99,17,0
72,22,0,0,0,2.7,68.88,3,0
55,9,0,84,854,4,63.15,3,40.25941207
176,4,0,0,0,1.6,96.23,13,0
143,12,0,355,23,1.7,68.54,10,35.37676153
23,13,0,109,0,5.5,55.19,5,10.22885655
115,18,30,15,0,3.3,100,3,1.407671751
153,7,0,65,782,2,44.2,16,37.72021295
37,21,30,0,0,3.7,74.31,3,0
157,1,0,0,0,2.9,83.45,9,0
195,13,0,466,452,2.8,36.04,26,83.31310283
89,23,0,0,0,2.6,55.02,7,0
200,2,0,0,0,1.6,70.85,12,0
86,8,0,64,844,2.7,36.64,16,37.72021295
97,6,30,63,145,0.8,59.45,5,8.258159415
25,18,0,0,0,1.8,53.2,4,0
114,2,0,0,0,1.8,77.11,3,0
204,22,0,0,0,2.6,63.67,17,0
38,16,0,40,819,1.5,56.32,9,22.89661721
47,13,0,84,1033,5.1,40.56,0,66.7258409
181,2,30,0,0,2.2,90.96,17,0
194,4,0,0,0,3.3,87.12,15,0
85,6,30,38,236,2.4,69.22,5,6.00593412
147,2,30,0,0,1.7,92.61,7,0
108,8,0,94,0,5.1,61.54,1,8.821603536
133,8,30,241,510,2,37.82,16,53.95304091
206,20,30,0,0,1.2,70.42,17,0
71,6,30,8,0,2,93.41,2,0.750766518
193,2,30,0,0,1.7,71.77,16,0
8,1,0,0,0,2.2,87.32,-7,0
178,2,0,0,0,1.3,78.85,14,0
33,22,0,0,0,1.9,76.61,1,0
74,16,30,61,731,3.8,31.04,17,26.64781773
154,10,0,107,950,0.5,23.99,24,86.88021329
56,13,0,288,39,2.5,58.74,-3,29.46920509
149,9,30,110,922,2,40.07,18,80.13023309
175,17,30,47,0,0.6,39.64,25,4.409638377
194,4,30,0,0,3.7,87.14,15,0
117,21,30,0,0,1.9,80.85,4,0
66,10,30,130,919,1.5,51.59,6,67.37833288
207,16,0,80,850,3.5,24.72,30,54.69527383
89,16,30,149,78,0.7,22.31,17,16.60797091
18,22,30,0,0,0.5,82.76,0,0
112,4,30,0,0,2.1,83.55,2,0
41,14,0,133,692,1.4,44.31,7,46.07576302
38,21,0,0,0,1.2,72.44,1,0
38,9,0,49,864,4.1,50.81,10,31.0602336
52,0,30,0,0,2.1,73.09,-11,0
4,4,30,0,0,2.1,70.63,-4,0
164,16,30,85,791,1.2,50.23,20,47.00745225
160,22,0,0,0,0.7,92.56,13,0
105,7,0,23,0,4,78.05,0,2.158501183
122,16,30,128,0,0.8,74.27,12,12.10477963
83,11,0,246,16,5.9,55.79,3,24.30579889
206,6,30,57,643,2.5,41.65,22,22.51804494
56,7,0,23,168,1.5,70.78,-11,3.097354347
71,20,30,0,0,0.5,67.88,4,0
6,21,30,0,0,3.1,63.6,0,0
148,17,30,91,0,3.5,81.8,10,8.539218301
186,16,0,155,6,3.1,70.11,17,15.01285506
204,13,30,112,2,2.9,35.63,26,10.69560104
149,12,0,116,957,2.6,34.28,21,96.35952653
51,5,30,0,0,0.4,91.07,-4,0
36,23,0,0,0,5,53.53,3,0
138,2,0,0,0,3,100,5,0
158,6,0,50,636,2.9,67.66,14,19.61118859
166,9,0,350,68,3.7,62.94,20,37.62472725
55,23,0,0,0,3.5,80.07,-7,0
190,13,30,427,488,0.9,33.01,26,81.62432372
20,14,30,165,73,4.1,68.02,-4,18.11343658
188,11,0,490,136,2.4,67.78,18,57.79885665
173,22,0,0,0,2.5,63.82,17,0
184,21,30,0,0,2.6,68.44,18,0
178,3,0,0,0,1.4,84.86,14,0
120,23,0,0,0,2.3,88.63,7,0
181,22,30,0,0,1.9,94.98,16,0
181,4,30,0,0,2.3,85.41,17,0
136,23,0,0,0,1,100,6,0
63,14,0,256,438,4.3,50.66,3,49.36235606
179,22,30,0,0,1.1,83.19,16,0
113,19,0,0,0,2,74.84,7,0
3,14,30,105,492,2.8,59.03,0,24.96353542
103,5,0,0,0,2,56.44,3,0
96,3,30,0,0,1.4,60.12,1,0
69,4,30,0,0,2.8,55.72,-2,0
147,4,30,0,0,2,84.57,7,0
130,3,0,0,0,0.7,91.01,-3,0
140,12,30,412,37,1.2,47.7,14,41.9435469
70,6,0,0,0,1.6,60.03,2,0
126,0,0,0,0,0.3,100,5,0
68,23,30,0,0,2,69.58,-1,0
154,12,0,107,972,0.8,21.87,26,97.19861997
151,22,30,0,0,2.4,83.07,13,0
158,0,0,0,0,1.3,100,9,0
195,8,30,85,866,3,45.55,23,61.07952547
183,13,30,114,911,3.2,44.19,27,88.47228864
170,0,0,0,0,2.6,59.41,16,0
97,11,30,406,425,5.9,18.38,17,71.59255257
70,21,30,0,0,2.4,90.33,3,0
0,9,0,58,743,2.1,57.39,-6,22.33726765
76,21,30,0,0,2.2,92.35,5,0
180,7,0,64,779,1.4,47.51,24,36.87248793
85,8,0,149,382,2.3,50.38,11,28.15095971
75,14,0,83,949,5.5,32.4,18,67.27561724
184,15,0,74,0,1,35.2,28,6.942605926
45,7,0,0,0,2.5,72.49,0,0
28,6,0,0,0,1,100,-2,0
104,5,0,0,0,3.2,74.62,3,0
153,23,30,0,0,2.1,100,10,0
144,5,0,28,0,1,94.48,4,2.627625056
121,7,30,77,815,2.6,39.57,17,42.50514589
197,23,0,0,0,1.2,67.77,14,0
118,3,0,0,0,1.6,81.37,3,0
64,20,0,0,0,0.8,68.45,-1,0
3,19,0,0,0,1.5,65.33,-4,0
75,21,0,0,0,1.9,84.82,4,0
184,12,30,444,47,2.5,29.85,30,45.87648183
37,18,0,0,0,2.6,66.5,5,0
164,1,30,0,0,3.1,90.25,11,0
177,0,30,0,0,1.6,96.16,14,0
102,8,0,74,878,2.2,22.73,12,46.26090199
118,2,0,0,0,1.5,81.93,3,0
177,23,0,0,0,1,71.44,17,0
37,12,0,192,589,5,29.52,14,49.73172227
192,17,30,143,93,1,38.12,25,16.51268839
50,14,30,227,317,5.1,87.96,2,36.41217612
114,5,0,0,0,2.1,81.08,3,0
140,20,30,0,0,1.6,100,6,0
204,23,30,0,0,3,72,15,0
200,17,30,104,0,3.3,54.41,20,9.758034
41,0,0,0,0,1.8,93.31,0,0
173,17,30,19,0,1.3,36.57,26,1.782600173
169,14,30,235,723,1.4,19.91,31,77.58575333
160,8,0,270,72,1.6,81.47,17,29.46272806
157,2,30,0,0,3,88.77,8,0
103,21,30,0,0,4.2,46.16,8,0
203,6,0,43,571,3.2,47.82,19,14.54338361
96,21,0,0,0,2.7,63.77,4,0
24,3,30,0,0,2.3,75.09,-2,0
25,6,30,0,0,1.8,57.68,0,0
152,20,0,0,0,0.9,65.53,16,0
27,14,30,55,918,5.2,45.32,8,40.25719977
156,12,0,135,7,1.6,43.36,21,13.32332304
157,22,0,0,0,0.8,95.97,11,0
99,22,0,0,0,1.6,64.47,3,0
141,14,0,395,360,1.2,38.54,17,65.58741054
121,0,0,0,0,2.6,85.56,7,0
123,19,30,0,0,2.2,96.22,8,0
193,9,30,342,424,2,36.55,26,63.61067987
169,16,0,75,884,1.2,23.43,30,57.88504967
30,7,30,5,0,0.9,75.14,0,0.469239388
112,17,0,78,0,1.4,45.16,13,7.319088631
148,12,30,502,233,3.3,43.82,16,67.74625311
185,6,0,78,287,2.9,64.87,20,13.511124
103,9,0,82,954,1.5,16.59,18,64.92988442
